sentence,label
"2.0 படத்தின் அதிர்ச்சி தகவல் வெளியானது,...",Surprise
2.0 படத்தின் ரன்னிங் டைம் ரசிகர்கள் அதிர்ச்சியோ அதிர்ச்சி|Rajinikanth 2.... via,Surprise
"2.0, காலா நாடகமா?!!! அதிர்ச்சியில் ரசி(னி)க குஞ்சுகள்!!!😎 pic.twitter.com/l23MFdQJQS",Surprise
2.ஓ ரன்னிங் டைம் பற்றி அதிர்ச்சி தகவல் இதுக்குதான் ஹாலிவுட் படம்னு சொன்னீங்களா,Surprise
20 ஆம் ஆத்மி எம்.எல்.ஏக்களை நீக்க ஜனாதிபதி ஒப்புதல்: அரவிந்த் கெஜ்ரிவால் அதிர்ச்சிஆம் ஆத்மி எம்.எல்.ஏக்கள் 20...,Surprise
"20 ரூ. டோக்கனுக்குப் பதிலாக, `திருநெல்வேலி அல்வா' ; ஆர்.கே.நகர்வாசிகளுக்குக் கிடைத்த அதிர்ச்சி! - Vikatan | DailyHunt …",Surprise
200 ரூபாய் நோட்டுகள் ஏடிஎம்களில் வர வேண்டும்... வங்கிகளுக்கு ஆர்பிஐ திடீர் உத்தரவு …,Surprise
2001ல் ரஜினி நித்யானந்தாவிடம் காலில் விழுந்து ஆசிர்வாதம் வாங்கினர் இன்றும் காலில் விழுந்தாலும் ஆச்சரியம் இல்லை அரசியல்வாதிகள் pic.twitter.com/mm9hTO5Jo0,Surprise
2016 ஆம் ஆண்டு டிசம்பர் 4ஆம் தேதி மாலையே ஜெயலலிதா மரணம் - திவாகரன்சசிகலாவின் தம்பி திவாகரன் திடீர் அறிவிப்பு,Surprise
2016 டிசம்பர் 4 அன்றே ஜெயலலிதா இறந்துவிட்டார்: திவாகரன் திடீர் தகவல்,Surprise
2017-ல் இந்தியாவையே திரும்பிப் பார்க்கவைத்த சில விசித்திரமான வழக்குகள் …,Surprise
2018 மீண்டும் சுனாமி ஒரு அதிர்ச்சி ரிப்போர்ட்!:,Surprise
2018 ம் ஆண்டு பேரழிவுகள் அதிர்ச்சி தரும் ஆற்க்காடு பஞ்சாங்க கணிப்பு,Surprise
2018 ல் நாளை நிகழும் அற்புதம் | Lunar eclipse 2018 Tamilnadu | India | ச... via,Surprise
2018-ஆம் ஆண்டில் இந்தியாவில் வேலையில்லாமல் இருப்போரின் எண்ணிக்கை 18.6 மில்லியனாக உயரும்: சர்வதேச தொழிலாளர் அமைப்பு அதிர்ச்சி தகவல்#Joblessness pic.twitter.com/B6lgt2ghgB,Surprise
2018இல் புறப்பட்ட விமானம் 2017இல் தரையிறங்கிய அதிசயம்: பயணிகள் அதிர்ச்சி! … pic.twitter.com/x6XLtH27dS,Surprise
2018ல் 20 முறை நிலநடுக்கங்கள் ஏற்படும் – அதிர்ச்சி தகவல் … pic.twitter.com/8fVBAu4dxk,Surprise
208 ரன்கள் என்கின்ற இலக்கை கூட அடைய முடியாமல் தோல்வி அடைந்தது அதிர்ச்சி அளிக்கிறது,Surprise
21 மாவட்ட மக்களுக்கு அயோடின் சத்து குறைவு..! ஆய்வில் அதிர்ச்சி தகவல்..,Surprise
22 வயதான இளம் நடிகர் ரயில் விபத்தில் மரணம் - அதிர்ச்சியில் திரையுலகம் …#Very pic.twitter.com/x4tefhhWC3,Surprise
"22 வயதே ஆன இளம் நடிகர் ரயில் விபத்தில் உயிரழந்தார்,அதிர்ச்சியில் திரையுலகம் – புகைபடம் உள்ளே",Surprise
28. ராஜா இசை வித்தகர் மட்டுமல்ல... அற்புதமான கவிஞர். காவியக் கவிஞர் வாலிக்கே வெண்பா கற்றுக் கொடுத்தவர். அதனால் ராஜாவை தனது 'குரு' என்றும் கூறி மகிழ்ந்தவர் வாலி.. தென்றல் வந்து தீண்டும்போது... என்ற பாடலை உருவாக்க இசைஞானி எடுத்துக் கொண்டது வெறும் அரை மணி நேரம்தான்.,Surprise
"29-1-2018.விருதுநகர்.-----------------------------ஆதித்தமிழர் பேரவையினர் குவிந்ததால்திடீர் பரபரப்பு,காவல்...",Surprise
2-வது வாய்ப்பு தர மறுத்த ஷங்கரினால் அதிர்ச்சியடைந்த அக்சய்குமார்..!#2.0 … pic.twitter.com/Zg8FCdlf8I,Surprise
2ஜி வழக்கின் தீர்ப்பு குறித்து ஆ.ராசாவுக்கு முன்னாள் பிரதமர் மன்மோகன் சிங் திடீர் கடிதம்!விவரம்: | | #2GVerdict pic.twitter.com/r1sCRDXQUX,Surprise
3 வயது குழந்தையை ஆவேசமாய் தாக்கிய கொடூர தாய்: அதிர்ச்சி வீடியோ!! - pic.twitter.com/F9xPxQLhxN,Surprise
"3. நேதாஜி1945 ஆகஸ்ட் 22-ல் ஜப்பான் வானொலி ஒரு சேதி சொன்னது“நேதாஜி பயணம் செய்த விமானம் மதியம் 12.45 மணிக்கு மஞ்சூரியாவை விட்டுப் புறப்படும்போது, எதிர்பாராத விதமாக விபத்துக்கு உள்ளானதில் நேதாஜி உள்ளிட்டவர்கள் இறந்துவிட்டார்கள்” என்று.ஆனால் உலகம் அதை நம்பவில்லை.... pic.twitter.com/s28SUYVfrs",Surprise
"3/ பலவற்றிலும் கோர்ட் தலையிடறது (Judicial activism) அதீதமா இருந்தாலும், இந்த நாட்டுக்கு அது தான் தேவை.மாலை நேரத்தில் திடீரென்று ஸ்டிரைக் பண்ணி, பெண்களை, குழந்தைகளை நடுரோட்டில் அல்லாட விட்ட இவர்களுக்கு பொதுமக்கள் ஆதரவும் இருக்காது.1600 ரூ குறைவு என ஒரு போராட்டமாம் pic.twitter.com/0foS6InAyj",Surprise
32 வயதான நபருடன் காதல் வயப்பட்ட 13 வயது மாணவிக்கு நேர்ந்த விபரீதம்>> தொலைபேசி அழைப்பின் பின்னர் நடந்த அதிர்ச்சி...,Surprise
3rd and 4th news அற்புதம்! கேக்கவே interesting ah இருக்கு...,Surprise
"4/போக்குவரத்து ஊழியர்க்கு பல காலமாக நிலுவையிலுள்ள உடனடியா அரசு வழங்கணும் என்பதில் மாற்றுக்கருத்தில்லை.பணியிலிருப்பவர்க்கு, சம்பளத்தில் 2.41 மடங்கு உயர்வுக்கு மேல் தரவேண்டியதில்லை.திடீர் போராட்டம் செய்ததற்கு போக்குவரத்து ஊழியர்கள் மக்களிடம் மன்னிப்பு கேட்கணும்",Surprise
40 ஆண்டுகளுக்குப் பிறகு தொண்டை அடைப்பான் நோய்க்கு மதுரையில் 2 குழந்தைகள் பலி?- தமிழக சுகாதாரத்துறை அதிகாரிகள் அதிர்ச்சி …,Surprise
"40 பேரு ஒண்ணு சேர்ந்தால் ஒற்றுமையா?ஒற்றுமை பிரமிப்புக்கு உதாரணம் வேண்டுமா?ஜல்லிகட்டு.தமிழனாய் ஒன்று சேர்ந்தால் மட்டுமே,பிரமிப்பு,புரட்சி என்கிற வார்த்தைகளுக்கு அர்த்தம் கிடைக்கும்.",Surprise
"400 டாலர்களுக்கு அடிமைகளாக விற்கப்படும் அகதிகள்: அதிர்ச்சி video, …",Surprise
5 மணி நேரத்தில் 50 லட்சம் உறுப்பினர்கள் .. முடங்கிய இணையதளம் ரஜினி மன்றத்தில் இணைய ஆர்வம் காட்டும் ரசிகர்கள்#தலைவரே இந்த 50 லட்சம் பேர் மட்டுமே உங்களுக்கு ஓட்டு போட்டா போதும் நீங்க தாராளமாக CM ஆகிடலாம் ..,Surprise
5 வருட காதல் நடிகருடன் ரஜினி ஹீரோயின் திடீர் நிச்சயதார்த்தம்? pic.twitter.com/7Kk7l5bEYv,Surprise
"5 வருஷ சென்னை வாழ்க்கையில், நான் சந்திக்கும் அற்புதமான க்ளைமேட் 😍😍😍😍😍😍",Surprise
5 ஸ்டார் ஓட்டல் ரூம் என்றால் எனக்கு ஓகேதான்..!! நடிகையால் அதிர்ச்சியில் ரசிகர்கள்..!!,Surprise
50 வயதாகியும் பிரமச்சாரியாக இருக்கும் பிரபல நடிகர்..!! பின்னணியில் அதிர்ச்சி தகவல்..!!,Surprise
57% கிராமப்புற மாணவர்களுக்கு வகுத்தல் கணக்கு தெரியவில்லை- ஆய்வில் அதிர்ச்சி தகவல்,Surprise
"58mமதம் தாண்டி மனிதம் வளர்ப்போம்அரசியல், மதம், இனம் தாண்டி அன்பு செலுத்தும் அற்புதம் நம் தமிழ் சமுதாயம்; இது அவ்வாறே தொடரவேண்டும்இன்று ஒரு கூத்தாடி இப்படி ஒரு பதிவை போட்டு இருக்கிறான்..இன வெறிக்கு அழைப்பு",Surprise
"6 கலைஞர்கள், ஒரு நிலவறை அவர்கள் எழுதும் ஒரு ஆயுளுக்குமான புத்தகம், அவர்களை அங்கீகரிக்கும் ஜமீன்தார், அந்த 6 கலைஞர்களையும் வியந்து மகிழும் பூனை என்று ஒரு அட்டகாசமான ஒரு களத்தை வைத்துக்கொண்டு இந்நாவலில் ஆசிரியர் பா.ராகவன் ஆடியிருக்கும் ஆட்டம் அற்புதமானது. …",Surprise
60 வயது பெண்ணை கற்பழித்து கொலை செய்த வாலிபர் - புதுச்சேரியில் அதிர்ச்சி...,Surprise
"60% திடீர் பேருந்து கட்டண உயர்வு பொது மக்களை எந்த அளவு பாதிக்கும் என்று அறிந்தும் ஒரு எதிர்ப்பையும் பதிவு செய்யாத நீங்களா நாளை தமிழ்நாட்டை ஆளும் கனவோடு இருக்கிறீர்கள்?அல்லது அறியாமலே, பதவி குறிக்கோள் மட்டுமா?",Surprise
"63 குழந்தைகள் பலியான உ பி கோரக்பூர் மருத்துவமனையில் திடீர் தீயில் ஆவணங்கள் நாசம்கோரக்பூர் நேற்று காலை திடீர் தீ விபத்து ஏற்பட்டதால் பரபரப்பு ஏற்பட்டது. உத்தரப் பிரதேச மாநிலம், கோரக்பூரில் உள்ள பாபா ராகவ்தாஸ் அரசு மருத்துவமனை வளாகத்தில் உள்ள முதல்வர் …",Surprise
63 குழந்தைகள் பலியான கோரக்பூர் மருத்துவமனையில் திடீர் தீயில் ஆவணங்கள் நாசம்லக்னோ: உத்தரப் பிரதேசத்தில் உள்ள கோரக்பூர் அரசு மருத்துவமனையில் நேற்று காலை திடீர் தீ விபத்து ஏற்பட்டதால் பரபரப்பு ஏற்பட்டது. … pic.twitter.com/1ZCLTuw94t,Surprise
66 கோடி டாலர்கள் மதிப்புள்ள பிட்காயின் திருட்டு: ஜப்பானில் அதிர்ச்சி சம்பவம்விபரமாக->,Surprise
72 வயதுடைய பெண்ணை அடித்துக் கொன்றது ஏன்? : 21 வயதுடை இளைஞன் அதிர்ச்சி வாக்குமூலம் … via,Surprise
"7C சீரியலில் நடித்த பெண்ணா இது, ஆச்சரியப்படும் ரசிகர்கள்- புகைப்படம் உள்ளே …#Serials",Surprise
80 லட்சம் வாடிக்கையாளர்களுக்கு புத்தாண்டு பரிசு… இன்ப அதிர்ச்சி அளித்த எஸ்.பி.ஐ. வங்கி,Surprise
9 வயது சிறுவனை கொலை செய்த 15 வயது சிறுவன்: அதிர்ச்சி காரணம்விபரமாக->,Surprise
9_1_2018_அதிர்ச்சி செய்தியா ?,Surprise
"99.9% மிகச் சராசரியான நாட்டில், இது இயல்பான ஒன்று தானே? ஏன் ஆச்சரியம்?You only get what you deserve …",Surprise
Activa யில் சென்ற IT பெண்ணுக்கு நடந்த அதிர்ச்சி விபத்து.. பெண்களே ஜாக்கிரதை..,Surprise
Actor Sivakarthikeyan beats Thala Ajith Shocking Report | அஜித்தை முந்தும் சிவா அதிர்ச்சி ரிப்போர்ட் … … pic.twitter.com/KpvZEhdXiu,Surprise
Actor Vikram Salary Revealed | நடிகர் விக்ரமுக்கு இத்தனை கோடி சம்பளமாம்! அதிர்ச்சி தகவல் … … pic.twitter.com/lJ4qh8V6Jo,Surprise
"Ajithkumar Amaravathi கலைஞரின் Putham Puthu Malare பாடலை [Raja_Sekaran_star929] பாடுகிறார், StarMaker-இல் என்னவொரு அற்புதமான குரல்!#music …",Surprise
Alya manasa Dance | அல்யா மானசாவின் திடீர் திருவிழா டான்ஸ் | senba |:,Surprise
Amala Paul Arrested ? | அமலா பால் கைது அதிர்ச்சியில் திரையுலகம் ? … … pic.twitter.com/bMvgFDo7Fb,Surprise
Amala Paul arrested| பிரபல நடிகை அமலா பால் கொச்சியில் திடீர் கைது pic.twitter.com/olqePnMYTs,Surprise
"Anthony Dhaasan கலைஞரின் Sodakku Mela (Short) பாடலை [SalemRaju] பாடுகிறார், StarMaker-இல் என்னவொரு அற்புதமான குரல... …",Surprise
AsiaNet News Tamil: தரையிறங்கும்போது ஓடுபாதையை விட்டு விலகிய விமானம்; பள்ளத்தில் பாய்ந்ததால் அதிர்ச்சி; பயணித்த அனைவரும் உயிர்தப்பினர்...,Surprise
Balakrishnan Manickam சட்டையால் கிடைத்த அற்புதம்,Surprise
BBC News தமிழ் - டெல்லியில் தொடரும் தமிழக மாணவர்களின் திடீர் மரணங்களுக்கு தீர்வு என்ன? …,Surprise
BCCI தலைமை அலுவலகத்தில் வருமான வரித்துறை திடீர் சோதனை,Surprise
Before We had thought you are a good actor but now not நீ ஒரு புறம்போக்கு என பொங்கிய ஸ்டாலின் அதிர்ச்சியில்,Surprise
BERIJAM LAKE | இயற்கையின் அற்புதம் பேரிஜம் ஏரி: via,Surprise
Big-Data என்றால் என்ன? அதிர்ச்சி தகவல் | BigData vs ThickData | Tamil explnation | Pokkisham,Surprise
Blogs படிக்கும் வழக்கம் என்னிடம் அவ்வளவாக இல்லை.நண்பர் யாரேனும் படிக்கசொல்லி பகிர்ந்தால் படிப்பேன் தமிழ் ஆர்வம் கருதி. இந்த வாரம் 3 தமிழ் Blogs படிக்க அப்படியே தலை சுற்றி 😖🌀முதல் இரண்டு பந்தியிலே வாசகனை கவரமுடியாதவங்களுக்கு ஏன் இந்த வேலை?,Surprise
Breaking Now: குட்கா ஊழல் புகார் குறித்து விசாரித்து வந்த ஜெயக்கொடி திடீர் மாற்றம் via,Surprise
"Breaking: .திமுக தலைமைக்கு எதிராக தமிழன் பிரசன்னா திடீர் போர்க்கொடி 'நான் சரியானவற்றையே செய்கிறேன், நான் ஒரு போர்வீரன், கழகத்தின் தலைமையை உயர் குடும்ப கட்டுப்பாட்டில் இருந்து மீட்டு பகுத்தறிவு பாதையில் மீண்டும் அழைத்துச்செல்வேன்'. …",Surprise
Cc வைரமுத்து மீது தொடரும் போராட்டம் மிக வியப்பாக உள்ளது. …,Surprise
CCTV அதிர்ச்சி வீடியோ (ஒவ்வொரு மனிதர்களுக்கும் ஏற்படும் திடீர் விபத்துக்கள்),Surprise
cctv அதிர்ச்சி வீடியோ via,Surprise
"celebrations in UK by Sangam! A great event!! A very well done organisers!! வாழை இலை சாப்பாடு, கலை நிகழ்ச்சிகள் டீ கடை, எற்பாடுகள் அற்புதம்!! pic.twitter.com/R4d6B7hMSI",Surprise
CHENNAIYIL NEWS HEADLINESபஸ் கட்டணம் திடீர் உயர்வு தமிழகத்தில் இன்று முதல் அமல் ஆகிறது#BusTicket For More Info Click Here-,Surprise
"D. Imman கலைஞரின் Onnum Puriyala kumki பாடலை [manikandandce94] பாடுகிறார், StarMaker-இல் என்னவொரு அற்புதமான குரல்... …",Surprise
Even after 25 years He is still a phenomenon. நிகழும் அற்புதம்!! பிறந்தநாள் வாழ்த்துக்கள் இசையின் ஏக இறைவா!!,Surprise
"EXCLUSIVE...""#அஜித் சார் ஒரு அற்புதமான மனிதர்... தனக்கு ஆயிரம் கஷ்டங்கள் வந்தாலும் நம்மல உட்கார வைத்து கவனிப்பார்!!"" - pic.twitter.com/jFkprtaoCF",Surprise
Facebook : …Youtube : LIVE BREAKING NEWSTNPSC மெகா மோசடி ஊழல் வழக்கு - அதிர்ச்சி தகவல்,Surprise
Fact but unakku Arivu irukka ஆச்சரியம் 😂😂🙊🙊🙊🙊,Surprise
FIRE Accident | சென்னையில் திடீர் தீ விபத்து | MadhimugamTV,Surprise
"Gana Bala கலைஞரின் all your beauty பாடலை [aasiraasir9309] பாடுகிறார், StarMaker-இல் என்னவொரு அற்புதமான குரல்!#mu... …",Surprise
Gnani Sankaran அய்யா மறைவு அதிர்ச்சி அளிக்கிறது. அவரது துணிவான பேச்சு தெளிவாக கருத்துக்களை முன் வைக்கும் திறன் ஆகியவை வெகுவாக பாராட்டப்பட்டவை. குறிப்பாக வட இந்திய ஊடகங்களுக்கு அவர் கொடுத்த பதிலடிகள் என்றும் மறக்க முடியாது.,Surprise
Good morning 💝அதிசயமே 💜வியந்துநீ எந்தன் அதிசயம் ❣️@MsKajalAggarwal pic.twitter.com/qCedrYh2z3,Surprise
Hahaha 🤣🤣🤣 ஆமா. அதான் நானும் குழம்பிட்ருக்கேன். திடீர் அன்புல திக்குமுக்காட செய்றாங்களே என்னவா இருக்கும்னு...,Surprise
"Hariharan கலைஞரின் Sembaruthi Poove பாடலை [bennetkumar.bk] பாடுகிறார், The Voice-இல் என்னவொரு அற்புதமான குரல்!#m... …",Surprise
"Hats off to our Railway minister!!!அட்ரா சக்க.. நாகர்கோவிலில் டுவிட்டரில் புகார் செய்த ரயில் பயணிக்கு, நெல்லையில் இன்ப அதிர்ச்சி … via",Surprise
Have ties with EVR family for 2 generation. அது என்னனு தெரிஞ்சிக்க ஆர்வம் தான்.,Surprise
"Head K-Sivan சாரும் மதவாதியா?டுமீல் போராளிகளுக்கு அதிர்ச்சி கெத்து, டா !! pic.twitter.com/LIsOdASldR",Surprise
Hehehe அவ்வளவு ஆர்வம் 😝😝,Surprise
Hgugghhgwwesox36 வயது பெண்ணிடம் ஃபேஸ் புக்கில் சிக்கிய இளைஞர்: வாழ்க்கையே புரட்டிப்போட்ட அதிர்ச்சி நிகழ்வு.!! http:%2F%2Fucnews.ucweb.com&list_article_from=SeithiPuna&item_type=0&content_type=0&cluster=iflow_server_tamil&app=browser_iflow&uc_param_str=dnvebichfrmintcpwidsudsvpfmt&ver=11.0.5.850&sver=inapppatch1&demote_type=normal&adapter=&grab_time=2018-01-25_02.03.46&lang=tamil&reco_id=b0215138-70fd-490c-9e9f-e8d45477ed04&ucnews_rt=kRealtimeContext&entry=browser&entry1=shareback&entry2=widget …,Surprise
"Hi frnds,Happy Republic Day,Jai hind,3வது டெஸ்டில் தோனி சொன்ன அறிவுரை படி நடந்த கோலி, இந்திய அணிக்கு நடந்த அற்புதம், வெற்றி வாய்ப்பு பிரகாசம்.Video link here 👇👇👇",Surprise
"Hiபிரதமர் மோடி ஓபிஎஸ்சை சந்திக்க மறுத்தது ஏன்?: பரபரப்பு தகவல்கள்; அரசு திட்டங்களில் கமிஷன், ஊழலால் மத்திய அரசு அதிர்ச்சி via Dailyhuntசெயலியை பெற",Surprise
I added a video to a playlist about masjid construction - அற்புதமான,Surprise
I added a video to a playlist FIRE Accident | சென்னையில் திடீர்,Surprise
"K.J.Yesudas, S.Janaki கலைஞரின் Raamanin mohanam பாடலை [sathiyendran] பாடுகிறார், StarMaker-இல் என்னவொரு அற்புதமான... …",Surprise
Koppiyam - பல பெண்களை ஏமாற்றித் திருமணம் செய்த 57 வயது காதல் மன்னன்-அதிர்ச்சி ரிப்போர்ட் …#RAJTV,Surprise
New post (ரியல் எஸ்டேட் அதிபர்களின் வலையில் விழும் குடும்ப பெண்கள் அதிர்ச்சி தகவல் | Tamil Cinema News Latest) has been published on BuzzyBuzz - … pic.twitter.com/5UKMeP7OlC,Surprise
reference in moment fans..! ரசிகர்கள் அதிர்ச்சி,Surprise
Retweeted அபிராமி (@balasrivaishu):எதிர்பாராத சந்தோஷம் கிடைக்கும்போது நாம் எவ்வளவு மகிழ்ச்சியடைகிறோம்...,Surprise
அதிர்ச்சி... ஆமா... அதிர்ச்சி...,Surprise
அதிர்ச்சி... கவலை.. வருத்தம் அளிக்கிறது... இதெல்லாம் மழுப்பல்ஸ். திராவிட தலைமையாக தெளிவு வீரம் விவேகம் தேவை!!,Surprise
அதிர்ச்சியில் ரகுல் பிரீத்சிங் ! …,Surprise
"அருமையான படம், அற்புதமான பாடல்கள்",Surprise
அருமையான பதிவு.. அற்புதமான வார்த்தைகள் 👍👍👍,Surprise
அருவி குழுவுக்கு இன்ப அதிர்ச்சி கொடுத்த பாலா,Surprise
அருவி நாயகிக்கு அதிர்ச்சி தந்த பாலா...,Surprise
அவர்கள் வருகை திடீர் …,Surprise
அற்புதமான காணொளி ! அவசியம் பாருங்கள் ! 😎,Surprise
ஆகா அற்புதமான ஆழ்ந்தநேர்த்தியான சிந்தனை,Surprise
ஆகா அற்புதமான வரிகள். என் ஐயத்தை தீர்த்த பாடல். ஆழ்ந்த கருத்துக்கள்.,Surprise
ஆகா அற்புதம் எனக்கு2 சப்பாத்தி குடுங்கFriend,Surprise
ஆகா அற்புதம்இனிய இரவு வணக்கம் சகோ🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,Surprise
ஆகா அற்புதம்இனிய காலை வணக்கம் தோழி🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,Surprise
ஆகா என்ன ஒரு ஆச்சரியம்.. வந்ததுக்கு அப்புறமா தள்ளு வண்டினு சொல்ல மாட்டீங்களே!,Surprise
ஆகா!...சொல்லாடல்அற்புதம்.(ஆனால் கருத்தைநம்புவது கடினம்)என் புரிதல்,Surprise
ஆகா!எவ்வளவுவிரிவான கருத்துப்பறிமாற்றம்அற்புதம்,Surprise
ஆகா... கற்பனை ட்வீட் அற்புதம்,Surprise
"ஆகா... னு சொன்னதுஇன்னைக்கு செண்பாதத்துவமாக பேச ஆரம்பித்துவிட்டாளே என்று ஆச்சரியத்தில்ஆகா என்றேன்.என்னவாம் சகோ,என்று நீ கேட்ட உடன் சும்மா. ..கலாய்த்தேன். அய்..... செண்பாகண்டுபிடிக்கல ஜாலி ஜாலி...., 💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃",Surprise
ஆகா...! அற்புதம்.,Surprise
ஆகா...அற்புதமான திராவிட சித்தாந்தம் பாடல்...♪கழகத்தின் பெருமை. pic.twitter.com/UpiMDuOUv2,Surprise
ஆகாஅற்புதம்,Surprise
ஆகாஅற்புதம் சகோ 🌹,Surprise
ஆமாம் தோழி.அற்புதமான இசை..!நன்றி,Surprise
ஆம் தோழர் ! அற்புதமான மெலடி!!,Surprise
ஆர்வத்தில் இதுபோன்ற பிழை,Surprise
ஆர்வம்,Surprise
ஆர்வம் அதிகரித்து விட்ட😂😂,Surprise
ஆர்வம் சரிதான்..ஆனால் ஆபத்தா வந்துடும் போல😂😂,Surprise
ஆர்வம் மிகுதியால் நடப்பது,Surprise
ஆழ்வார்பேட்டையில் பதற்றம்…கமல்ஹாசன் வீட்டுக்கு திடீர் போலீஸ் பாதுகாப்பு! காரணம் இதுதான்!,Surprise
ஆழ்வார்ப்பேட்டையில் தன் ரசிகர்களுடன் சேர்ந்து புகைப்படம் எடுத்து கொள்கிறார் கமல் திடீர் சந்திப்பு - செய்தி😀😀😀😀ஆமா நீங்க அப்டியே சந்திச்சுப்புட்டாலும் தமிழ்நாடு அப்டியே அசந்து போய்ரும் அங்க இருக்குறதே நாலே நாலு சொத்தைங்க அந்த முட்டு சந்துல இதுல சந்திப்பாம்😅😅😅😅😅😅,Surprise
ஆளு நல்லா ஜாலியா துறு துறுனு இருப்பாப்ல...அவருக்குள்ள இம்புட்டு மெச்யூர்ட் thoughts ஆ னு நாம் பாத்து ஆச்சரியப்பட்ட ரெண்டாவது ஆள்..(மொத ஆள் யாருனு கேட்டா கண்ணாடினு பதில் வரும்),Surprise
ஆளுநரின் பாதுகாப்பு அதிகாரி உட்பட மூன்று ஐபிஎஸ் அதிகாரிகள் திடீர் மாற்றம்: தமிழக அரசு உத்தரவு …,Surprise
ஆளுநர் கிரண்பேடியை பாராட்டிய முதல்வர் நாராயணசாமி : அதிர்ச்சியில் கட்சியினர்..!! …@thekiranbedi,Surprise
ஆளும் கட்சி அவசர ஆலோசனை கூட்டத்தில் 8 MLA missing EPS அதிர்ச்சி,Surprise
ஆளும் கட்சி வழக்கு பதிவு.! தானா சேர்ந்த கூட்டம் வெளியாகுமா? அதிர்ச்சியில் சூர்யா.! - CinemaPettai … via,Surprise
ஆளே மாறிப்போன அஜீத் ஹீரோயின்: ரசிகர்கள் அதிர்ச்சி,Surprise
ஆறுகளில் கண்டுபிடிக்கபட் 4 விசித்திரமான உயிரினங்கள்,Surprise
ஆற்றல் அற்புதம் நண்பா ! உனை நட்பாய் பெற்றதில் மகிழ்ச்சி,Surprise
"ஆனந்த குளியலாம் அழகு அருவியில், சுவையான மீன் குழம்பாம் மண் பானையில், ரம்மியமான காவிரி ஆற்றில பரிசல் பயணம், இவற்றிற்கு மேலாக என் நண்பர்கள், இயற்கை அன்னையின் படைப்பில் அத்தனையும் அழகு! இவையாவும் நான் ஒருங்கே கிடைக்கப்பெற்றது, ஒகேனக்கல் சுற்றுலா தளம்.. 🌳🌊🌴🍃🤝🏻சென்று வருக",Surprise
ஆனாலும் உங்கள் கற்பனை அற்புதம்!,Surprise
ஆன்மீக அரசியல் = மதவாத அரசியல்வழக்கமா காவிகளுக்கு வர்ற ஆர்வம் தானேவிட்றா விட்றா 😂😂😂 …,Surprise
ஆன்மீகத்தில் மிகுந்த ஈடுபாடு கொண்டு ஆய்வு செய்வதில் ஆர்வம் கொண்டதால்....,Surprise
ஆன்மீகத்துக்கும் அரசியலுக்கும் வித்யாசம் தெரியாது 30 வருசம் சுயநலத்தோட தான் குடும்பம் மட்டும் நல்லா இருந்தா போதும்னு இருந்துட்டு இப்ப திடீர் ஞானோதயம் பொறக் குற உங்கள மாறி நல்லவங்கள விட எல்லா வகையிலும் தமிழகத்தை தனி ஒரு மாநிலமாக அடையால படுத்திய திராவிட ரெளடிகள் மேல்.,Surprise
ஆஸ்திரேலிய ஆமைகளைப் பாதித்த பருவநிலை மாற்றம்...99.8% ஆமைகள் பெண்ணாக மாறிய அதிர்ச்சி! - Read more @ …#n7p,Surprise
ஆஸ்திரேலிய ஒபன் டென்னிஸ் போட்டியில் இந்தியாவின் லியாண்டர் பயஸ்-புரவ் ராஜா ஜோடி அதிர்ச்சி தோல்வி..! … via,Surprise
ஆஸ்திரேலிய ஓபன் கிராண்ட்ஸ்லாம் டென்னிஸ்: வீனஸ் வில்லியம்ஸ் அதிர்ச்சி தோல்வி,Surprise
"ஆஸ்திரேலிய ஓபன் டென்னிஸ் : 6 முறை சாம்பியனான செர்பிய வீரர் ஜோகோவிச், 4வது சுற்றில் அதிர்ச்சி தோல்வி.* தென்கொரிய வீரர் ஹியோன் ஜங்கிடம் 6-7, 5-7, 6-7 என்ற நேர் செட் கணக்கில் ஜோகோவிச் தோல்வி.#NovakDjokovic | | pic.twitter.com/VLfb9asUNU",Surprise
"ஆஸ்திரேலிய ஓபன் டென்னிஸ் பெடரர், சிமோனா ஹாலெப் கால்இறுதிக்கு முன்னேற்றம் ஜோகோவிச் அதிர்ச்சி தோல்வி",Surprise
ஆஸ்திரேலிய ஓபன் டென்னிஸ்: கால் இறுதியில் ஹாலெப்: ஜோகோவிச் அதிர்ச்சி தோல்வி … pic.twitter.com/a2GMThDGbt,Surprise
ஆஸ்திரேலிய ஓபன் டென்னிஸ்: வீனஸ் வில்லியம்ஸ் அதிர்ச்சி தோல்வி |,Surprise
ஆஸ்திரேலியன் ஓபன்: முதல் சுற்றிலேயே வீழ்த்தப்பட்டார் வீனஸ் வில்லியம்ஸ்; ரசிகர்கள் கடும் அதிர்ச்சி... …,Surprise
ஆஸ்திரேலியாவில் வீசிய அனல் காற்றில் கருகிய வெளவால்கள்… அதிர்ச்சியில் மக்கள்..!,Surprise
ஆஹா அற்புதமான பதிவு ஆயிரம் RT கிடைக்க வாழ்த்துக்கள் அதாவது பலரும் படித்து தெளியனும் பார்ப்பன மாயையில் இருந்து மீளனும் …,Surprise
ஆஹா அற்புதம் அருமையான பேச்சு 😉,Surprise
